"","target","gene","avg_log2FC","p_val","p_val_bh"
"333","HCE1","TYMSOS",-0.320378380055819,0.000952763562818374,0.0153357738639834
"334","HCE1","ANKRD36",-0.395523983486975,0.000966102454277339,0.0154974278366492
"335","HCE1","SDCBP",0.213668952197008,0.000968589239790575,0.0154974278366492
"336","HCE1","FAM161A",-0.37278934538531,0.000974230118965088,0.0155412899930145
"337","HCE1","NRP1",-0.180890814343727,0.000995618766720481,0.0158353608000646
"338","HCE1","TUBB",-0.126557097635259,0.00101401228495356,0.0160801948146482
"339","HCE1","LRRCC1",-0.364297945174197,0.00102541906222019,0.0162131155560479
"340","HCE1","ANAPC1",-0.323653227411127,0.00103553445791007,0.0163248961599941
"341","HCE1","SAC3D1",-0.409350310522731,0.00110277923068885,0.0172800122150128
"342","HCE1","RASSF5",-0.307348962180885,0.00110553055982028,0.0172800122150128
"343","HCE1","DDA1",0.315798703744409,0.00110579182644578,0.0172800122150128
"344","HCE1","NCL",-0.136306388325137,0.00110915917881922,0.017282247669974
"345","HCE1","IMPA2",-0.393203922670085,0.001138786764099,0.0176924552335381
"346","HCE1","ARL1",0.162031506951636,0.00115687283737649,0.0179214982899942
"347","HCE1","KHK",-0.248917424317146,0.00117121902443865,0.0180394654338827
"348","HCE1","LRRC45",-0.248917424317146,0.00117121902443865,0.0180394654338827
"349","HCE1","AKAP1",-0.362651787868158,0.00119176093860597,0.0183032625528022
"350","HCE1","KIAA1841",-0.405425797441153,0.00120262788997975,0.0184173871151184
"351","HCE1","SLC20A1",-0.324428316916122,0.00121769985139059,0.0185950746537139
"352","HCE1","POLA1",-0.434773677706282,0.00122958599237261,0.018723241247492
"353","HCE1","DHX29",0.224396339344517,0.00123652463864345,0.0187755582524897
"354","HCE1","SYNCRIP",-0.150281066170537,0.00125336172692467,0.0189774543963736
"355","HCE1","MCUR1",-0.198996764469306,0.0012727221284495,0.0191807988206205
"356","HCE1","HAUS1",-0.344360149763953,0.00127394857838449,0.0191807988206205
"357","HCE1","H2AFJ",0.340811493469159,0.00127964385626149,0.0192125800267832
"358","HCE1","THOP1",-0.317002939898379,0.00130199999424591,0.0194936311987656
"359","HCE1","BIN1",-0.339238951798878,0.00131866612235158,0.0196574460155599
"360","HCE1","RAP2C-AS1",0.399326298148592,0.00132027622492567,0.0196574460155599
"361","HCE1","FLG-AS1",-0.350454590267966,0.00132883591376967,0.01968937105647
"362","HCE1","NOD1",-0.36111686918168,0.00133307143809539,0.01968937105647
"363","HCE1","LEPROT",0.171523331728966,0.0013334406144587,0.01968937105647
"364","HCE1","SHMT1",-0.339160247137891,0.00133952386767667,0.0196906503084138
"365","HCE1","ZFAND5",0.146694203436764,0.00134087450794235,0.0196906503084138
"366","HCE1","POLR1E",-0.354025547379738,0.00134483023890225,0.0196947816407543
"367","HCE1","CAMK2N1",0.236624088992688,0.0013536353813951,0.019729011127307
"368","HCE1","FADS1",-0.291013362575287,0.00135452912217332,0.019729011127307
"369","HCE1","NAA50",-0.211451005954391,0.00136165078409473,0.0197530183972563
"370","HCE1","GUSB",-0.353076925451642,0.0013663134594843,0.0197530183972563
"371","HCE1","CIAO2B",0.160368682779595,0.00136723317637725,0.0197530183972563
"372","HCE1","CDKN2C",-0.346114356462162,0.0013727583327716,0.0197795286657413
"373","HCE1","AC009120.2",-0.353996809370212,0.00138633534511151,0.0199066241165998
"374","HCE1","CTNNA1",0.123468747170525,0.00138900698127021,0.0199066241165998
"375","HCE1","SIVA1",-0.164967274205637,0.00139408114663224,0.0199184099664725
"376","HCE1","DUSP1",0.293035840974248,0.00139726159466299,0.0199184099664725
"377","HCE1","MCM10",-0.292047184349609,0.00140981107822032,0.0200439983534772
"378","HCE1","GPC6",-0.544531247624665,0.00141551786997823,0.0200718936060405
"379","HCE1","CTDSPL",-0.269497372607172,0.00143953661018195,0.0203037797259277
"380","HCE1","SCARF2",-0.315549005055524,0.00143985247970113,0.0203037797259277
"381","HCE1","TDRD7",-0.359126999389729,0.00144323508872733,0.0203037797259277
"382","HCE1","RNF130",-0.271198649916044,0.00144967659501655,0.0203410119091327
"383","HCE1","KLF9",0.22724909052221,0.0014600467305323,0.0203862351915698
"384","HCE1","ZMYND19",-0.33588350644928,0.00146050640178411,0.0203862351915698
"385","HCE1","RNF138",-0.35521163897907,0.00149467355849544,0.0208049716520273
"386","HCE1","FANCL",-0.401712739359244,0.00149826848091092,0.0208049716520273
"387","HCE1","OSTC",0.111183155028826,0.00152607625463004,0.0210371423157295
"388","HCE1","ENC1",0.337481767663256,0.00152716599382266,0.0210371423157295
"389","HCE1","HPF1",-0.351962790019205,0.0015285419453756,0.0210371423157295
"390","HCE1","SYTL4",-0.357308839639652,0.00153068759386838,0.0210371423157295
"391","HCE1","SCYL2",0.262777456083987,0.00154228330598311,0.0211422980052927
"392","HCE1","SPIN4",-0.348489617631616,0.0015506797387426,0.0211831559186094
"393","HCE1","ATAD2",-0.498340973474405,0.00155492716639977,0.0211831559186094
"394","HCE1","FAM3C",0.258710634881395,0.00155966128356128,0.0211831559186094
"395","HCE1","RRP1B",-0.268690131134343,0.00156107212459901,0.0211831559186094
"396","HCE1","YY1AP1",-0.311269619484643,0.00157724891888159,0.0213486217303164
"397","HCE1","ZFAND3",0.112576332279899,0.00158509465917119,0.0214007742396916
"398","HCE1","CLEC2D",-0.359981160925033,0.00159733088990233,0.0214954487094641
"399","HCE1","AL133243.3",0.240927840706544,0.00160012761848436,0.0214954487094641
"400","HCE1","GCHFR",-0.215157659587739,0.00163443574766773,0.0219014390187476
"401","HCE1","C16orf95",-0.288358516944774,0.00163901820738341,0.0219080737944516
"402","HCE1","YIF1A",0.166710835458993,0.00164635338301781,0.0219513784402375
"403","HCE1","WDR34",-0.314151908303873,0.00165771798479937,0.0220480605422447
"404","HCE1","ACADM",-0.291140103829197,0.00167160958000066,0.0221233209617282
"405","HCE1","UBR2",0.173898883374786,0.00167163152789178,0.0221233209617282
"406","HCE1","HSPE1",-0.138623338581498,0.0016775439198513,0.0221468852472979
"407","HCE1","NEXN",0.268783264912232,0.00168518582205648,0.0221931105803998
"408","HCE1","IMPDH2",-0.194177875104091,0.00169681376058992,0.0222914748940244
"409","HCE1","SRSF10",-0.155291143662266,0.00170842756403075,0.0223827344374585
"410","HCE1","D2HGDH",-0.330345725490906,0.00171551075028422,0.0223827344374585
"411","HCE1","RCAN1",0.341063831755328,0.00171628803242452,0.0223827344374585
"412","HCE1","IPO9",-0.277205944525209,0.00174045575462868,0.0226428224388586
"413","HCE1","DNAJC1",-0.180594909183313,0.00176424884012318,0.0228815066766129
"414","HCE1","DYRK4",0.330724079282438,0.00176734025449957,0.0228815066766129
"415","HCE1","L2HGDH",-0.411788747367434,0.00178041438858621,0.0229071855355006
"416","HCE1","ZNF367",-0.338929941423755,0.00178194595373937,0.0229071855355006
"417","HCE1","SLC1A5",-0.273738251970265,0.0017839074165263,0.0229071855355006
"418","HCE1","SEL1L",0.26366204092562,0.00178641857347747,0.0229071855355006
"419","HCE1","UPF3B",-0.366137293475066,0.00181775701082406,0.0232534071074391
"420","HCE1","CCDC14",-0.243817667167933,0.00183351300928261,0.023399118404178
"421","HCE1","TBC1D4",-0.372338390762583,0.00184408352400854,0.0234781180253819
"422","HCE1","GAMT",-0.366561790447529,0.00186896982120628,0.0237385740323831
"423","HCE1","TRMT11",-0.280374422348254,0.00188131966497419,0.023811595868498
"424","HCE1","UNG",-0.398783291494005,0.00188462475656717,0.023811595868498
"425","HCE1","ZNF253",-0.260285892788079,0.00189318165999214,0.023811595868498
"426","HCE1","AC008770.2",-0.191284829503305,0.00189609396101557,0.023811595868498
"427","HCE1","TPGS2",-0.314148779335934,0.00189693123803147,0.023811595868498
"428","HCE1","HILPDA",-0.307175934247819,0.00191201239984693,0.0239448281849989
"429","HCE1","CA12",-0.380334334083723,0.0019195053081899,0.0239826304240044
"430","HCE1","GPAT2",-0.284674428823558,0.00192663799467316,0.0240157666312747
"431","HCE1","EDIL3",-0.297959118266962,0.00193185093074951,0.024024874684031
"432","HCE1","ARPIN",-0.320263039411933,0.00194190973324647,0.0240940652087988
"433","HCE1","LRRC37A4P",-0.237896090644917,0.00195223767779399,0.0241662677897824
"434","HCE1","ANKRD36B",-0.336907673055954,0.00195890004073114,0.024192866862486
"435","HCE1","SCAPER",-0.363349652314776,0.00198300233413327,0.0244342356573662
"436","HCE1","PHF20L1",0.225598900632472,0.00199407672105419,0.0244786493776324
"437","HCE1","RASSF1",-0.372129134023119,0.00199689018632302,0.0244786493776324
"438","HCE1","ORC1",-0.266485539836719,0.00200030754242593,0.0244786493776324
"439","HCE1","MYH10",-0.226260693806684,0.00201632311740473,0.0246184325951922
"440","HCE1","ZNF142",-0.315875462853158,0.00203622036434741,0.0247504748403077
"441","HCE1","AC093152.1",-0.321179499768467,0.00203637302324174,0.0247504748403077
"442","HCE1","ACACA",-0.199487011029457,0.00205088806903443,0.0248704978507343
"443","HCE1","GPD1L",-0.255738437820471,0.0020755019788612,0.0250638320165112
"444","HCE1","SFXN2",-0.263371869700781,0.00207618309987518,0.0250638320165112
"445","HCE1","SELENOF",0.120202384851068,0.00208259230279376,0.0250743163489539
"446","HCE1","ICMT",-0.266567192128206,0.00208640766634952,0.0250743163489539
"447","HCE1","TRMT9B",-0.391370083329704,0.00211017958423584,0.025303271972045
"448","HCE1","SNX24",-0.306889504736255,0.00212094483423635,0.0253755899810421
"449","HCE1","PARP9",-0.331443883114261,0.00212596693004437,0.0253790261582134
"450","HCE1","STIM1",0.280204291846609,0.00213784591417602,0.0254641202221855
"451","HCE1","AC244093.2",-0.252112249982134,0.00219430697806641,0.0260514536052751
"452","HCE1","MYB",-0.273586918956637,0.00219687631148962,0.0260514536052751
"453","HCE1","MAP1LC3B",0.161018819988887,0.00221217423027003,0.0261749533647845
"454","HCE1","ZDHHC14",-0.278659099393508,0.00222242147338056,0.0262206508523401
"455","HCE1","ASAP3",-0.31855140654313,0.00222582017496544,0.0262206508523401
"456","HCE1","HAUS4",-0.248917424317146,0.00223900587968188,0.0263181392874888
"457","HCE1","COL5A3",0.412566888979377,0.00224934311911391,0.026336653336999
"458","HCE1","NSUN6",-0.333355756024634,0.00226740714733272,0.026336653336999
"459","HCE1","RAVER2",-0.290571630346139,0.00226994048397587,0.026336653336999
"460","HCE1","DTL",-0.444502946845711,0.00227166940171925,0.026336653336999
"461","HCE1","RNF10",0.248292344205538,0.00227501467375512,0.026336653336999
"462","HCE1","ANKRD13A",0.246480728754777,0.00227828422650584,0.026336653336999
"463","HCE1","CYP27C1",-0.237864902654494,0.00227954895998142,0.026336653336999
"464","HCE1","HIP1",-0.283999290597698,0.00227988939335215,0.026336653336999
"465","HCE1","RAB30",0.390143311644013,0.00229213174091668,0.0264117634333693
"466","HCE1","AC016708.1",-0.365196280060565,0.00229624659700562,0.0264117634333693
"467","HCE1","CORO7",-0.218772149522542,0.00231750813521375,0.0265637956103334
"468","HCE1","LAMTOR5",0.172818529315142,0.00231937618388732,0.0265637956103334
"469","HCE1","OTULIN",-0.351052530878049,0.00233131976655131,0.0266436544748721
"470","HCE1","TBCE.1",-0.207485339239343,0.00235274708888412,0.0267916408735103
"471","HCE1","CDYL2",-0.374875679671341,0.0023542654573551,0.0267916408735103
"472","HCE1","AP1S2",-0.236143771631663,0.00235961820429005,0.0267948716525115
"473","HCE1","CERS6",-0.290374992424047,0.00236744652185244,0.0267948716525115
"474","HCE1","APH1B",0.330919359233224,0.00236954648568851,0.0267948716525115
"475","HCE1","TMEM238",-0.267359994790354,0.00238432880187372,0.0269052681643014
"476","HCE1","TOPBP1",-0.343197659330078,0.00239152835772534,0.0269298151206046
"477","HCE1","PBX3",-0.290551737178467,0.002398486808327,0.0269515498797332
"478","HCE1","OAF",-0.351778055772864,0.00240675229724906,0.0269749535919001
"479","HCE1","TXNDC16",-0.316810722734662,0.00241063484524629,0.0269749535919001
"480","HCE1","TAX1BP3",0.210808254705021,0.0024657766093959,0.0275345054715875
"481","HCE1","SMC3",-0.220659598960842,0.0025064184969942,0.0279301520662971
"482","HCE1","GNG12",0.148338738787842,0.00254258160000373,0.0282743514025311
"483","HCE1","TBC1D15",-0.260231329813721,0.00255110213857094,0.0283103674176816
"484","HCE1","PNPLA8",0.167096112314285,0.00260995902513126,0.0289036784601313
"485","HCE1","EBPL",-0.24443383252547,0.00262277359346745,0.0289857040432691
"486","HCE1","PPAT",-0.384430424115846,0.00263434308778112,0.029001593744653
"487","HCE1","GLYATL2",-0.353116245808971,0.0026350328644862,0.029001593744653
"488","HCE1","C1orf21",-0.368725625274351,0.00265303190761852,0.0291398586574493
"489","HCE1","PTN",-0.337911668956851,0.00266053510374695,0.0291625115666332
"490","HCE1","TTC9",0.304379648850546,0.00266848475942246,0.0291899557357232
"491","HCE1","BCL7C",-0.204675415114331,0.00268946823265345,0.0293595717454634
"492","HCE1","PMS2",-0.292026759540826,0.00270752457951288,0.0294643044035881
"493","HCE1","DNAJC15",0.12119433572654,0.00271005635652406,0.0294643044035881
"494","HCE1","TUBGCP4",-0.331186894733729,0.00272225766876539,0.0295370467704099
"495","HCE1","SORD",-0.283620547223727,0.00273681917087819,0.0296350520321355
"496","HCE1","DNPH1",-0.310150122667998,0.00275812998248161,0.0298055981977852
"497","HCE1","SMCHD1",-0.139981972114012,0.00283556612914886,0.0305234610602782
"498","HCE1","PERP",0.193995859466638,0.00283594843433182,0.0305234610602782
"499","HCE1","DAB1",-0.548391461290622,0.00284199823214343,0.0305272755997771
"500","HCE1","PMS1",-0.294418388063513,0.0028528044350515,0.0305820635437521
"501","HCE1","ACD",-0.228418255707325,0.0028728651880173,0.0307126322143027
"502","HCE1","COL1A1",0.103476030491818,0.00288278057582143,0.0307126322143027
"503","HCE1","WDR13",0.296383627735815,0.00288432415522576,0.0307126322143027
"504","HCE1","TAF3",-0.300411437091525,0.00288790422313593,0.0307126322143027
"505","HCE1","S100A16",0.274482328009766,0.00289798006005379,0.0307275850522247
"506","HCE1","TMEM243",-0.334186041244259,0.00290306595851197,0.0307275850522247
"507","HCE1","HOXA1",0.17499132331674,0.00291354838415324,0.0307275850522247
"508","HCE1","NUP62",-0.33225490623168,0.00291454663194989,0.0307275850522247
"509","HCE1","GINS2",-0.287671380060764,0.00291797402828029,0.0307275850522247
"510","HCE1","LINC00899",0.186991137733287,0.00292797424049131,0.0307724351549675
"511","HCE1","NFATC2IP",-0.27186880137729,0.00294322288021796,0.0308721617181376
"512","HCE1","CNOT2",-0.163933828020487,0.0029601104918845,0.0309886567119159
"513","HCE1","PPIL3",-0.329150713887012,0.00296850416597659,0.0310088986237049
"514","HCE1","SHPRH",-0.314629396009002,0.00297617885410809,0.0310088986237049
"515","HCE1","TIMM8B",0.181720285775204,0.00297939977447911,0.0310088986237049
"516","HCE1","ARHGAP5-AS1",0.296893612552484,0.00299505433127891,0.0311114170846027
"517","HCE1","DLGAP4",0.177607588707749,0.00300797328882361,0.0311851776172041
"518","HCE1","SLC22A15",-0.315121797477724,0.00301411695421443,0.0311885460899408
"519","HCE1","NT5M",-0.301824751685185,0.00308984160970455,0.0319105029441549
"520","HCE1","ITGB3BP",-0.350400606015354,0.00312141688609271,0.0321359489773943
"521","HCE1","MCM8",-0.266447575410148,0.00312366220470568,0.0321359489773943
"522","HCE1","DYNLRB1",0.12811163410852,0.00316611254772605,0.0325102744364207
"523","HCE1","RB1",-0.208970211515352,0.00318618707195942,0.0326538483856644
"524","HCE1","FILIP1L",0.199834759073829,0.00324570151617965,0.0332003055853491
"525","HCE1","REEP4",0.210368534164541,0.00327106068747674,0.0333959719711911
"526","HCE1","NRP2",-0.352262713759153,0.00329332599345535,0.033559367537872
"527","HCE1","POT1",-0.310037882933469,0.00331552763544657,0.033721495495244
"528","HCE1","NCAPH2",-0.275561646356719,0.00333166150743086,0.0337950262401858
"529","HCE1","IDS",0.287135806697472,0.00333810120824123,0.0337950262401858
"530","HCE1","MTA3",-0.262747064010167,0.00334167237076464,0.0337950262401858
"531","HCE1","CPSF3",-0.28938480168792,0.00336922211781399,0.0340094737316064
"532","HCE1","CENPH",-0.241016495339729,0.00340627725193777,0.0342713300005558
"533","HCE1","ADD3",-0.276604752901736,0.00341702164443485,0.0342713300005558
"534","HCE1","DHX9",-0.144614612396319,0.00342018845984797,0.0342713300005558
"535","HCE1","SAMD4A",0.159802944556394,0.00342073909520473,0.0342713300005558
"536","HCE1","C5",-0.332290059337511,0.00342900578932504,0.0342900578932504
"537","HCE1","HBS1L",-0.238491927190162,0.00344063589958236,0.0343213554418784
"538","HCE1","CRIM1-DT",0.257817063774862,0.00344710775482557,0.0343213554418784
"539","HCE1","AVEN",-0.316329451562106,0.00345134525805456,0.0343213554418784
"540","HCE1","RARS",0.116990012321934,0.00347364581853818,0.0344586747579345
"541","HCE1","EFS",-0.298378306917211,0.00348076907976005,0.0344586747579345
"542","HCE1","HDAC10",-0.251326008169974,0.0034844406191792,0.0344586747579345
"543","HCE1","MRPS36",0.194197203071891,0.00350393676780352,0.0345615641864831
"544","HCE1","MTHFS",-0.274428273313936,0.00351952227729193,0.0345615641864831
"545","HCE1","FRG1-DT",-0.285104756497338,0.00352309493263157,0.0345615641864831
"546","HCE1","STRBP",-0.372813382319937,0.00352571980873779,0.0345615641864831
"547","HCE1","ZFP14",-0.301772800391187,0.00352848646471669,0.0345615641864831
"548","HCE1","ARF3",0.209095602094489,0.00353353305488671,0.0345615641864831
"549","HCE1","GPRC5B",-0.284674428823558,0.00354635220449893,0.0346237665138694
"550","HCE1","KLHL22",-0.278294996481122,0.00357833356120527,0.0348724870692005
"551","HCE1","PMM1",-0.321139698356505,0.00358721988635777,0.0348956417257307
"552","HCE1","REXO2",0.113561056411893,0.00361524340790581,0.0351045374390854
"553","HCE1","SERPINH1",0.151218170998096,0.00363043508647117,0.0351883039122702
"554","HCE1","KCNAB3",-0.182999712855735,0.00364459271780344,0.0352596606677773
"555","HCE1","CHRNA5",-0.294744197960133,0.00365372506831855,0.0352596606677773
"556","HCE1","SLC38A5",-0.202881843588324,0.00365753196479183,0.0352596606677773
"557","HCE1","TMSB15A",-0.292156675269835,0.00368921963439723,0.0355012876846843
"558","HCE1","WWC1",-0.351770747950433,0.00369877630875655,0.0355115959958222
"559","HCE1","TNFAIP6",-0.417472170936932,0.00370462725198375,0.0355115959958222
"560","HCE1","POMZP3",-0.23370205900411,0.00371893123286961,0.0355115959958222
"561","HCE1","DPYD",-0.142616723308444,0.00372292326017668,0.0355115959958222
"562","HCE1","PDS5A",-0.148703527589581,0.003723417341353,0.0355115959958222
"563","HCE1","ARIH2",0.128078739048702,0.00373178405325971,0.0355281750008385
