"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","target","p_val_bh"
"2715","TGME49-210430",0.414437661238634,0.0368330468998984,0.4,0.384,1,"MYR1",0.975623802675055
"2716","TGME49-258700",0.414543184428148,-0.0206936527992121,0.073,0.092,1,"MYR1",0.975623802675055
"2717","TGME49-227050",0.414558578154196,0.02719879609067,0.135,0.114,1,"MYR1",0.975623802675055
"2718","TGME49-312150",0.414632938104211,0.0612286508359297,0.468,0.445,1,"MYR1",0.975623802675055
"2719","TGME49-269140",0.414978965703987,0.021296567124524,0.775,0.795,1,"MYR1",0.975623802675055
"2720","TGME49-217620",0.415008675985871,0.0313861401121188,0.223,0.197,1,"MYR1",0.975623802675055
"2721","TGME49-309120",0.415035726715053,-0.0109273378293739,1,1,1,"MYR1",0.975623802675055
"2722","TGME49-309250",0.415271878093134,-0.0309679064245925,0.29,0.319,1,"MYR1",0.975623802675055
"2723","TGME49-293000",0.415491810759022,-0.0323760809386367,0.237,0.262,1,"MYR1",0.975623802675055
"2724","TGME49-299980",0.415581236336354,-0.0421698928144688,0.744,0.812,1,"MYR1",0.975623802675055
"2725","TGME49-255960",0.415843381818467,0.0149540472143323,0.059,0.044,1,"MYR1",0.975623802675055
"2726","TGME49-225510",0.4160412013235,0.0364338960584218,0.515,0.515,1,"MYR1",0.975623802675055
"2727","TGME49-267720",0.416297141584813,-0.0283516320229046,0.521,0.568,1,"MYR1",0.975623802675055
"2728","TGME49-225920",0.41644809127224,0.0259680268139542,0.135,0.114,1,"MYR1",0.975623802675055
"2729","TGME49-215430",0.417135770934992,0.0186156505455058,0.099,0.079,1,"MYR1",0.975623802675055
"2730","TGME49-252310",0.417177873642988,-0.0393002568070745,0.645,0.69,1,"MYR1",0.975623802675055
"2731","TGME49-223060",0.417194735348005,-0.015677596796675,0.054,0.07,1,"MYR1",0.975623802675055
"2732","TGME49-265820",0.417194735348005,-0.015677596796675,0.054,0.07,1,"MYR1",0.975623802675055
"2733","TGME49-264020",0.417194735348005,-0.015677596796675,0.054,0.07,1,"MYR1",0.975623802675055
"2734","TGME49-259168",0.417194735348005,-0.015677596796675,0.054,0.07,1,"MYR1",0.975623802675055
"2735","TGME49-228780",0.417194735348005,-0.015677596796675,0.054,0.07,1,"MYR1",0.975623802675055
"2736","TGME49-228730",0.417194735348005,-0.015677596796675,0.054,0.07,1,"MYR1",0.975623802675055
"2737","TGME49-280480",0.417361579809816,0.0404350266965462,0.389,0.349,1,"MYR1",0.975623802675055
"2738","TGME49-234640",0.417993596391709,0.0344396680882335,0.22,0.197,1,"MYR1",0.975623802675055
"2739","TGME49-262150",0.418171793408501,-0.0260993727474149,0.146,0.17,1,"MYR1",0.975623802675055
"2740","TGME49-272000",0.418309989501446,0.0208911909651307,0.113,0.092,1,"MYR1",0.975623802675055
"2741","TGME49-278960",0.418530143369505,0.0329600506126888,0.454,0.428,1,"MYR1",0.975623802675055
"2742","TGME49-284420",0.41865824868132,-0.0430429458512134,0.31,0.341,1,"MYR1",0.975623802675055
"2743","TGME49-312380",0.418887348621752,-0.0226959875663286,0.299,0.336,1,"MYR1",0.975623802675055
"2744","TGME49-289970",0.41902327565801,0.0378778311298935,0.786,0.755,1,"MYR1",0.975623802675055
"2745","TGME49-295590",0.419038637727107,-0.0135507493843553,0.11,0.135,1,"MYR1",0.975623802675055
"2746","TGME49-250330",0.419314500900987,-0.0341808514790125,0.656,0.699,1,"MYR1",0.975623802675055
"2747","TGME49-319300",0.419483757721782,0.0331986724726679,0.285,0.253,1,"MYR1",0.975623802675055
"2748","TGME49-300190",0.419546535451267,0.00647572960119636,1,1,1,"MYR1",0.975623802675055
"2749","TGME49-266030",0.419591107235114,-0.0321778526623814,0.352,0.389,1,"MYR1",0.975623802675055
"2750","TGME49-222410",0.420506476606785,0.0365698025214414,0.315,0.293,1,"MYR1",0.975623802675055
"2751","TGME49-314320",0.420604631105499,-0.0257178511503208,0.09,0.109,1,"MYR1",0.975623802675055
"2752","TGME49-293240",0.420646452158536,0.0228775024348192,0.194,0.166,1,"MYR1",0.975623802675055
"2753","TGME49-292140",0.420670771642217,-0.0262153392241859,0.372,0.419,1,"MYR1",0.975623802675055
"2754","TGME49-201840",0.420858696503366,-0.028404328051543,0.118,0.14,1,"MYR1",0.975623802675055
"2755","TGME49-286735",0.421090680627528,0.0313025654547694,0.746,0.712,1,"MYR1",0.975623802675055
"2756","TGME49-299172",0.421197914948551,0.0257336046086814,0.135,0.114,1,"MYR1",0.975623802675055
"2757","TGME49-285990",0.421247260748511,-0.0242088129020827,0.138,0.162,1,"MYR1",0.975623802675055
"2758","TGME49-266050",0.421357285234211,-0.0449871225436769,0.279,0.306,1,"MYR1",0.975623802675055
"2759","TGME49-221160",0.422444667016609,-0.0123624297764631,0.031,0.044,1,"MYR1",0.975623802675055
"2760","TGME49-318300",0.422444667016609,-0.0123624297764631,0.031,0.044,1,"MYR1",0.975623802675055
"2761","TGME49-267642",0.422444667016609,-0.0123624297764631,0.031,0.044,1,"MYR1",0.975623802675055
"2762","TGME49-285268",0.422444667016609,-0.0123624297764631,0.031,0.044,1,"MYR1",0.975623802675055
"2763","TGME49-320650",0.422766278697747,-0.0201130902349207,0.093,0.114,1,"MYR1",0.975623802675055
"2764","TGME49-267480",0.423493503718964,-0.0151415639521046,0.285,0.328,1,"MYR1",0.975623802675055
"2765","TGME49-279340",0.423509595936538,0.0381696397009464,0.789,0.755,1,"MYR1",0.975623802675055
"2766","TGME49-244650",0.423579560047755,0.0334781620523604,0.282,0.253,1,"MYR1",0.975623802675055
"2767","TGME49-297770",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2768","TGME49-244050",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2769","TGME49-260990",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2770","TGME49-223870",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2771","TGME49-215250",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2772","TGME49-314890",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2773","TGME49-216840",0.423593642290039,-0.0140335430039589,0.042,0.057,1,"MYR1",0.975623802675055
"2774","TGME49-243490",0.423734008757685,-0.0223908845649855,0.113,0.135,1,"MYR1",0.975623802675055
"2775","TGME49-457780",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2776","TGME49-459440",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2777","TGME49-292935",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2778","TGME49-294025",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2779","TGME49-223045",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2780","TGME49-223095",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2781","TGME49-275970",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2782","TGME49-252385",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2783","TGME49-253870",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2784","TGME49-318120",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2785","TGME49-266105",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2786","TGME49-289218",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2787","TGME49-292325",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2788","TGME49-304930",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2789","TGME49-305315",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2790","TGME49-284598",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2791","TGME49-307480",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2792","TGME49-239090",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2793","TGME49-239475",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2794","TGME49-239730",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2795","TGME49-240930",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2796","TGME49-244335",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2797","TGME49-202445",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2798","TGME49-201690",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2799","TGME49-262880",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2800","TGME49-261370",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2801","TGME49-259080",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2802","TGME49-257670",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2803","TGME49-257010",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2804","TGME49-230340",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2805","TGME49-231470",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2806","TGME49-232530",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2807","TGME49-232950",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2808","TGME49-273990",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2809","TGME49-273780",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2810","TGME49-272300",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2811","TGME49-271892",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2812","TGME49-271015",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2813","TGME49-270650",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2814","TGME49-270180",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2815","TGME49-269850",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2816","TGME49-268690",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2817","TGME49-200295",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2818","TGME49-227370",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2819","TGME49-226330",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2820","TGME49-224575",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2821","TGME49-224560",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2822","TGME49-235515",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2823","TGME49-235860",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2824","TGME49-215540",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2825","TGME49-309130",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2826","TGME49-309940",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2827","TGME49-310680",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2828","TGME49-312540",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2829","TGME49-313660",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2830","TGME49-314362",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2831","TGME49-216290",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2832","TGME49-215885",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2833","TGME49-246995",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2834","TGME49-248330",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2835","TGME49-248450",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2836","TGME49-249290",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2837","TGME49-277550",0.423910421454885,0.00281415494449282,0.003,0,1,"MYR1",0.975623802675055
"2838","TGME49-288880",0.423958847970752,-0.017465438863053,0.073,0.092,1,"MYR1",0.975623802675055
"2839","TGME49-244140",0.423958847970752,-0.017465438863053,0.073,0.092,1,"MYR1",0.975623802675055
"2840","TGME49-299900",0.423958847970752,-0.017465438863053,0.073,0.092,1,"MYR1",0.975623802675055
"2841","TGME49-266410",0.424009059721559,-0.0223560835488898,0.189,0.218,1,"MYR1",0.975623802675055
"2842","TGME49-270960",0.424603444746651,-0.0300464309416835,0.161,0.183,1,"MYR1",0.976305654586381
"2843","TGME49-254606",0.424734482487322,-0.033616180101566,0.868,0.9,1,"MYR1",0.976305654586381
"2844","TGME49-223790",0.424753446786549,0.0407560141294988,0.301,0.275,1,"MYR1",0.976305654586381
"2845","TGME49-231440",0.42576126955533,-0.0308178675550393,0.454,0.502,1,"MYR1",0.976813403681083
"2846","TGME49-209860",0.425818047779257,-0.021114505723578,0.175,0.201,1,"MYR1",0.976813403681083
"2847","TGME49-231410",0.425839491790668,0.0266366647907634,0.969,0.948,1,"MYR1",0.976813403681083
"2848","TGME49-221690",0.425872052097055,-0.0177743207910482,0.197,0.227,1,"MYR1",0.976813403681083
"2849","TGME49-208550",0.425956370580451,-0.0249059718524522,0.146,0.17,1,"MYR1",0.976813403681083
"2850","TGME49-227830",0.425982885392813,-0.0278407240856847,0.341,0.376,1,"MYR1",0.976813403681083
"2851","TGME49-243290",0.426244784725006,-0.0321768680880876,0.301,0.332,1,"MYR1",0.976813403681083
"2852","TGME49-255715",0.426353172759539,-0.0196832963279601,0.141,0.166,1,"MYR1",0.976813403681083
"2853","TGME49-233030",0.426369226782632,0.0281482603980845,0.369,0.328,1,"MYR1",0.976813403681083
"2854","TGME49-210980",0.426597272226955,-0.027662254648277,0.392,0.428,1,"MYR1",0.976813403681083
"2855","TGME49-225830",0.426640868379619,-0.0286540011601375,0.566,0.603,1,"MYR1",0.976813403681083
"2856","TGME49-254280",0.426767489813856,-0.0221132897967309,0.194,0.223,1,"MYR1",0.976813403681083
"2857","TGME49-203840",0.427228783913536,-0.0209878345272282,0.101,0.122,1,"MYR1",0.97700902475184
"2858","TGME49-238880",0.427236103227366,-0.0357698615218519,0.442,0.485,1,"MYR1",0.97700902475184
"2859","TGME49-251680",0.427309601305833,-0.0134328541113122,0.986,0.978,1,"MYR1",0.97700902475184
"2860","TGME49-271260",0.427686006061164,0.0490423092898745,0.335,0.31,1,"MYR1",0.97700902475184
"2861","TGME49-270450",0.427717534317822,-0.0241694664694797,0.09,0.109,1,"MYR1",0.97700902475184
"2862","TGME49-308060",0.427850647559335,0.0250802497404544,0.135,0.114,1,"MYR1",0.97700902475184
"2863","TGME49-284010",0.427974652106923,0.0206717618243383,0.073,0.057,1,"MYR1",0.97700902475184
"2864","TGME49-206690",0.42810235961284,-0.0610373910164393,0.177,0.201,1,"MYR1",0.97700902475184
"2865","TGME49-232815",0.428198081063794,-0.0237573227131525,0.352,0.402,1,"MYR1",0.97700902475184
"2866","TGME49-215710",0.428465351502412,0.0260903485115501,0.192,0.166,1,"MYR1",0.977277739976018
"2867","TGME49-246030",0.428724098579618,0.0177747377530885,0.127,0.105,1,"MYR1",0.977526833768736
"2868","TGME49-225108",0.429098235185629,-0.0169244572875648,0.231,0.266,1,"MYR1",0.977593373159113
"2869","TGME49-286770",0.429301530676347,0.0440288292600434,0.372,0.345,1,"MYR1",0.977593373159113
"2870","TGME49-247450",0.42933084017484,-0.0372970686230436,0.558,0.572,1,"MYR1",0.977593373159113
"2871","TGME49-235905",0.429445796080687,-0.0209970097231959,0.13,0.153,1,"MYR1",0.977593373159113
"2872","TGME49-311430",0.429644860424474,-0.0300351474434359,0.803,0.817,1,"MYR1",0.977593373159113
"2873","TGME49-211020",0.429684658409866,-0.0320724484176793,0.586,0.642,1,"MYR1",0.977593373159113
"2874","TGME49-212130",0.429829495127404,-0.0267823197491319,0.223,0.253,1,"MYR1",0.977593373159113
"2875","TGME49-246190",0.430126997243941,0.0190249715039831,0.093,0.074,1,"MYR1",0.977593373159113
"2876","TGME49-232560",0.430236207390686,-0.0233731969058665,0.2,0.231,1,"MYR1",0.977593373159113
"2877","TGME49-240590",0.430248758540426,0.0264784026392842,0.6,0.616,1,"MYR1",0.977593373159113
"2878","TGME49-284660",0.430594543112026,-0.0206724785892831,0.217,0.249,1,"MYR1",0.978039099486906
"2879","TGME49-234440",0.431190786946076,-0.0288118921739281,0.208,0.236,1,"MYR1",0.978645928116027
"2880","TGME49-285840",0.431308538828606,-0.0376098683359845,0.175,0.197,1,"MYR1",0.978645928116027
"2881","TGME49-221320",0.431310833547847,-0.0411549372854134,0.623,0.686,1,"MYR1",0.978645928116027
"2882","TGME49-312110",0.431922125720857,0.0230738853438308,0.169,0.144,1,"MYR1",0.979401388993664
"2883","TGME49-310118",0.431972341426667,-0.0177547074395881,0.093,0.114,1,"MYR1",0.979401388993664
"2884","TGME49-313160",0.432151834522024,0.0280014048300175,0.769,0.742,1,"MYR1",0.979401388993664
"2885","TGME49-230630",0.432360234229044,0.0189454173951903,0.107,0.087,1,"MYR1",0.979401388993664
"2886","TGME49-289615",0.432392903263839,0.0271975672173498,0.366,0.336,1,"MYR1",0.979401388993664
"2887","TGME49-258950",0.432877311897431,-0.0331550689719078,0.589,0.62,1,"MYR1",0.979964162302778
"2888","TGME49-288245",0.433057075732569,-0.0239224838865184,0.372,0.424,1,"MYR1",0.979964162302778
"2889","TGME49-229380",0.433091091462862,0.0137767300526582,0.054,0.039,1,"MYR1",0.979964162302778
"2890","TGME49-258060",0.433440256173244,0.0245101953174285,0.966,0.934,1,"MYR1",0.980414863184948
"2891","TGME49-205600",0.433590806802674,-0.0257366828665997,0.172,0.197,1,"MYR1",0.980416154987575
"2892","TGME49-314020",0.433916020305587,-0.0314536844681836,0.248,0.275,1,"MYR1",0.980617262030568
"2893","TGME49-223000",0.434192670645242,0.0418821736789197,0.49,0.48,1,"MYR1",0.980617262030568
"2894","TGME49-294250",0.43424473644377,-0.0235241255112391,0.268,0.301,1,"MYR1",0.980617262030568
"2895","TGME49-297845",0.434279787911656,-0.0284614344569817,0.524,0.563,1,"MYR1",0.980617262030568
"2896","TGME49-221230",0.434558935090813,-0.0250355031197331,0.2,0.227,1,"MYR1",0.98090875645326
"2897","TGME49-265000",0.434753291139682,-0.0213535635037367,0.13,0.153,1,"MYR1",0.981008720807766
"2898","TGME49-203450",0.434984469313827,-0.0340835614632991,0.606,0.655,1,"MYR1",0.981191675605413
"2899","TGME49-202920",0.435167179647254,-0.0299879406129975,0.377,0.415,1,"MYR1",0.981208113394626
"2900","TGME49-226850",0.435291957907972,0.0253651658836687,0.163,0.14,1,"MYR1",0.981208113394626
"2901","TGME49-266870",0.435800654408951,-0.022854574252117,0.172,0.197,1,"MYR1",0.981399174311966
"2902","TGME49-239010",0.435822533400111,-0.0322070456693513,0.324,0.354,1,"MYR1",0.981399174311966
"2903","TGME49-252500",0.435827107698889,0.0495201666090883,0.369,0.345,1,"MYR1",0.981399174311966
"2904","TGME49-219180",0.436124162035676,-0.0161753349082891,0.121,0.144,1,"MYR1",0.981439101444201
"2905","TGME49-222040",0.436210953446077,-0.0318608997570958,0.462,0.489,1,"MYR1",0.981439101444201
"2906","TGME49-299210",0.436680155742189,-0.0441198322626156,0.6,0.651,1,"MYR1",0.981439101444201
"2907","TGME49-226950",0.436809993277521,-0.0284498493402215,0.169,0.192,1,"MYR1",0.981439101444201
"2908","TGME49-227870",0.436941813545951,0.0299826345389644,0.217,0.192,1,"MYR1",0.981439101444201
"2909","TGME49-225120",0.436964470205554,-0.0354164764051377,0.82,0.852,1,"MYR1",0.981439101444201
"2910","TGME49-272210",0.437045926924288,0.0157608974022701,0.073,0.057,1,"MYR1",0.981439101444201
