"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh","Naor_2018_significant_genes_avg_log2FC"
"MYR1","HNRNPF",-0.764811192148928,0.958,0.996,7.37692465706202e-37,5.80999475701378e-35,-0.879939679504315
"MYR1","NXT1",-1.00092106569075,0.468,0.882,1.08671716834493e-36,8.52464415536501e-35,-1.24796615481817
"MYR1","PEG10",-1.72644757450411,0.113,0.576,1.14066709724615e-36,8.91220017692994e-35,-1.88851206629366
"MYR1","PRIM1",-0.783765404444041,0.124,0.607,1.30841562322465e-36,1.01822772964519e-34,-3.0479344770637
"MYR1","SNHG18",1.05386809480114,0.873,0.485,1.73993436599879e-36,1.34868983603171e-34,NA
"MYR1","PRR16",1.32036346562622,0.752,0.284,1.92446193502202e-36,1.48585129951641e-34,NA
"MYR1","ELOVL5",-1.0031266829369,0.724,0.965,2.13274505480715e-36,1.64020640273816e-34,NA
"MYR1","DDAH2",1.01721384228182,0.924,0.633,2.16358295222001e-36,1.65742286234322e-34,NA
"MYR1","GALNT18",-1.18581194784303,0.223,0.712,2.44729658188487e-36,1.86746822051923e-34,NA
"MYR1","TEX41",-1.43614130154485,0.169,0.646,2.94454389911647e-36,2.238195752154e-34,NA
"MYR1","RBBP4",-0.904941412138506,0.482,0.904,2.96991243172793e-36,2.24876265245623e-34,NA
"MYR1","CACYBP",-0.882806355321802,0.851,0.969,3.25038429973786e-36,2.45166486546766e-34,-0.939835773620027
"MYR1","PIK3R3",-0.792128092283586,0.054,0.493,4.62490933041708e-36,3.47506118309615e-34,-2.71455540812825
"MYR1","CKS2",-1.25355630841117,0.541,0.908,5.4569795260476e-36,4.08461165974502e-34,-0.836448852776212
"MYR1","AHI1",-0.891131184944916,0.834,0.978,6.18565728932633e-36,4.61243061220451e-34,NA
"MYR1","CYP7B1",-1.5268612383345,0.101,0.559,6.82028555333152e-36,5.06638712069638e-34,NA
"MYR1","BZW1",-0.74420028253444,0.983,1,7.12045396551309e-36,5.26940463085574e-34,NA
"MYR1","GFPT2",-0.879465820864627,0.121,0.59,8.61031382782385e-36,6.34800242396442e-34,NA
"MYR1","CCT5",-0.742271187937956,0.969,1,9.25449415722621e-36,6.79737396694244e-34,NA
"MYR1","ARPP19",-1.03835786511329,0.797,0.943,9.47728016787695e-36,6.92535674869315e-34,NA
"MYR1","CISD2",-0.857153980053534,0.865,0.991,9.49936752536055e-36,6.92535674869315e-34,-1.35884192963552
"MYR1","CISD2",-0.857153980053534,0.865,0.991,9.49936752536055e-36,6.92535674869315e-34,-1.35884192963552
"MYR1","TRERF1",-1.23772094116124,0.406,0.847,1.01798999131432e-35,7.394000636913e-34,NA
"MYR1","TAX1BP1",0.794268477454828,0.997,0.956,1.29717181008975e-35,9.36690963880559e-34,NA
"MYR1","ENPP1",-0.891299721158683,0.206,0.703,1.29916853896034e-35,9.36690963880559e-34,NA
"MYR1","MORF4L1",0.536871608604069,1,1,1.60667334167505e-35,1.15415644335492e-33,NA
"MYR1","PFDN5",0.408757309236463,1,1,1.88077546809239e-35,1.34612728849488e-33,NA
"MYR1","AMD1",-0.960986296608263,0.58,0.926,2.27180185350009e-35,1.62008385996328e-33,NA
"MYR1","IL7R",-1.20407554416124,0.09,0.555,2.50083726504677e-35,1.77695360887073e-33,NA
"MYR1","CDT1",-0.692280821530404,0.051,0.485,2.61443508167109e-35,1.85096340746035e-33,-3.13416523832471
"MYR1","ITGA11",1.34807621103873,0.848,0.463,3.53961015221547e-35,2.49695304658624e-33,NA
"MYR1","CTPS1",-0.929156221570811,0.33,0.817,3.67560670862233e-35,2.58359581228647e-33,-1.1664329751431
"MYR1","SUMO2",-0.467486693238451,1,1,3.92145891895453e-35,2.74342525839191e-33,-0.883329495677074
"MYR1","CDCA7",-0.663168223518017,0.045,0.472,3.93096985165533e-35,2.74342525839191e-33,-4.68316172670926
"MYR1","TEX30",-0.959433158918444,0.327,0.79,4.0282113843006e-35,2.80132104459288e-33,NA
"MYR1","SNRPF",-0.643094171321764,0.994,1,4.27102306155502e-35,2.9596831540691e-33,NA
"MYR1","COMT",0.612601384182148,1,0.991,5.81227574551265e-35,4.01354012835383e-33,NA
"MYR1","COL4A4",-1.05133063652635,0.039,0.459,6.12127823841082e-35,4.21208377310437e-33,NA
"MYR1","UHRF1",-0.655493644210954,0.042,0.467,7.23674156890994e-35,4.96222863314311e-33,-3.41781779507263
"MYR1","SUPT16H",-0.857045452524642,0.746,0.978,9.06111550566559e-35,6.19155178333129e-33,NA
"MYR1","GPHN",-0.969950524716978,0.583,0.934,9.1784406281072e-35,6.24994441520175e-33,-1
"MYR1","PLP2",-0.888639112640628,0.969,0.978,1.02978419470103e-34,6.98792312881728e-33,-0.798112409086795
"MYR1","PLP2",-0.888639112640628,0.969,0.978,1.02978419470103e-34,6.98792312881728e-33,-0.798112409086795
"MYR1","DYNLL1",0.580760414127779,1,1,1.13666288568444e-34,7.68658477626121e-33,NA
"MYR1","DNPH1",-0.710859324979816,0.927,0.991,1.21067776001792e-34,8.15896960539915e-33,NA
"MYR1","RPL35",-0.333923852779986,1,1,1.85174568206292e-34,1.2436501565389e-32,NA
"MYR1","MTHFD1",-0.797530672565597,0.237,0.729,2.07610439563178e-34,1.38957280896706e-32,-1.35803838829664
"MYR1","EMP2",-0.976955645748636,0.727,0.961,3.21500279015058e-34,2.14453808563412e-32,NA
"MYR1","AP3M2",-0.895939790634464,0.372,0.83,3.65803801376186e-34,2.43178927077573e-32,-1.30565692571288
"MYR1","XYLT1",-1.18825655599054,0.608,0.926,5.11502329840389e-34,3.38887574003374e-32,NA
"MYR1","PA2G4",-0.773690844026909,0.958,0.996,5.30905059696424e-34,3.5055821972076e-32,-0.684352756281863
"MYR1","CAVIN3",-0.843348136375254,1,1,7.55303706341997e-34,4.97055737754124e-32,NA
"MYR1","RNF114",-0.869929585422878,0.777,0.952,7.72309936376029e-34,5.06547497065896e-32,NA
"MYR1","CTGF",1.97805764683565,0.966,0.738,7.93972744038314e-34,5.19019982777846e-32,NA
"MYR1","FASN",-1.06719129143564,0.211,0.668,9.26193790748065e-34,6.03441409646522e-32,-0.816064894742393
"MYR1","NUAK1",1.25869871119165,0.8,0.371,9.65425958832512e-34,6.2691948604849e-32,NA
"MYR1","WDR34",-0.792657424537144,0.375,0.86,9.86292272194771e-34,6.38355701320516e-32,-1.04200752652158
"MYR1","WDR34",-0.792657424537144,0.375,0.86,9.86292272194771e-34,6.38355701320516e-32,-1.04200752652158
"MYR1","RAD51B",-1.02621414721072,0.625,0.939,1.00787263011354e-33,6.50177307538048e-32,NA
"MYR1","JAZF1",1.08687324602869,0.961,0.716,1.22181362641794e-33,7.85606132055153e-32,NA
"MYR1","SNRPB",-0.74230466252222,0.958,1,1.22846435668356e-33,7.8730112741573e-32,NA
"MYR1","FLRT2",-1.30595119477443,0.335,0.773,2.11421259039636e-33,1.35054798404765e-31,NA
"MYR1","HPDL",-0.620398593994525,0.014,0.389,2.28376383686217e-33,1.45411988976312e-31,-3.87092005083507
"MYR1","FARP1",0.992559389605518,0.958,0.79,2.30861652089032e-33,1.4651870094233e-31,NA
"MYR1","SACS",-0.984456755038643,0.493,0.895,2.37342725329074e-33,1.50146070529951e-31,NA
"MYR1","SERPINH1",0.776985040720443,1,0.961,2.62771952765065e-33,1.65698416902755e-31,NA
"MYR1","SPIDR",-0.847931133469663,0.927,0.996,2.70249509596138e-33,1.69867408099034e-31,NA
"MYR1","ACACA",-0.940068500472981,0.721,0.965,3.81342924891351e-33,2.38930226838476e-31,NA
"MYR1","OTUD4",-0.914103051006225,0.327,0.755,3.97817981628762e-33,2.48458867443365e-31,NA
"MYR1","AKAP12",-1.12057238776367,0.713,0.939,4.25795665125523e-33,2.65088215516718e-31,NA
"MYR1","PGP",-1.07495360768971,0.58,0.913,5.17538765555622e-33,3.20315833836196e-31,-1.17707903560372
"MYR1","CDH13",-1.19294851881624,0.873,0.956,5.17771247392148e-33,3.20315833836196e-31,NA
"MYR1","GINS2",-0.639985479952407,0.059,0.485,5.30966572682151e-33,3.2744608354936e-31,-2.48089004657347
"MYR1","FANCA",-0.584774684263804,0.034,0.432,5.85760332864526e-33,3.60104886765085e-31,-2.05889368905357
"MYR1","NEXN",1.03089107783111,0.972,0.734,6.44639162154495e-33,3.95063081531619e-31,NA
"MYR1","EVA1B",0.754376056126694,0.994,0.974,6.62020164443503e-33,4.04451010744596e-31,NA
"MYR1","RDH10",-1.15103914262989,0.31,0.747,8.03685448213241e-33,4.89474388972356e-31,NA
"MYR1","PRPS2",-0.840097136922636,0.273,0.742,8.88534013910746e-33,5.39474939529524e-31,-1.99368873702189
"MYR1","BNIP3L",0.771962506447031,0.98,0.865,8.95733061467787e-33,5.42167316927308e-31,NA
"MYR1","WFDC21P",1.69110452147374,0.701,0.249,9.47577355417639e-33,5.71782754372164e-31,NA
"MYR1","CSTB",0.614658049971835,1,1,1.13960796111106e-32,6.85547598937088e-31,NA
"MYR1","HOMER1",-0.907836634039614,0.228,0.703,1.20805013950895e-32,7.24497592841282e-31,NA
"MYR1","ADI1",-0.687831898039224,0.992,0.996,1.33742995372678e-32,7.99644476296826e-31,NA
"MYR1","PAQR4",-0.6656382902303,0.082,0.511,1.42215259964411e-32,8.47715338347131e-31,-5.26500102680253
"MYR1","APRT",-0.568857351196475,0.997,1,1.48574245650501e-32,8.82936221652114e-31,NA
"MYR1","SDF2L1",-1.02749813633185,0.89,0.969,1.69820830694583e-32,1.00614994282522e-30,NA
"MYR1","ITGA1",-1.16597088331849,0.58,0.878,1.76393943963778e-32,1.0419462756246e-30,NA
"MYR1","AGAP1",-0.973418375308406,0.67,0.93,1.90918675756954e-32,1.12435620128217e-30,-1.04064198449735
"MYR1","TNS3",1.06686283885707,0.935,0.751,2.09140098280001e-32,1.22797798424224e-30,1.01136221656446
"MYR1","PPAT",-0.705227768730415,0.127,0.576,2.31875236365317e-32,1.35740455533141e-30,NA
"MYR1","CREB5",-1.10945501573178,0.403,0.834,2.34561688835602e-32,1.36904442849851e-30,-2.35576168996324
"MYR1","DDIT3",1.12520306470321,0.893,0.594,2.41538572776975e-32,1.4055824779612e-30,NA
"MYR1","CHD1",-0.91555624386076,0.507,0.869,2.80459158404992e-32,1.62724395132553e-30,NA
"MYR1","MICALL2",-0.736260529224893,0.177,0.638,3.16133835882231e-32,1.82882025235588e-30,NA
"MYR1","AAMDC",0.872598273846216,0.901,0.664,4.21598143467458e-32,2.43175329162951e-30,NA
"MYR1","COL12A1",1.080748178054,0.997,0.987,4.57399383313105e-32,2.63051592555815e-30,NA
"MYR1","C2CD2",-0.758551174674676,0.186,0.646,4.79409132198766e-32,2.74903289226608e-30,-1.35023035317145
"MYR1","BTN2A2",-0.664493099345626,0.113,0.555,5.96758374266221e-32,3.41196165531629e-30,NA
"MYR1","ATF5",-0.909210747416207,0.214,0.668,7.40587695301039e-32,4.2219957245781e-30,-1.04333508783845
"MYR1","PRUNE2",-1.47972486721088,0.366,0.764,7.74979584193062e-32,4.40525351466961e-30,NA
"MYR1","S100A4",1.13507678459743,1,0.996,8.2834363770317e-32,4.69498470491239e-30,NA
"MYR1","RAB2A",0.56607425308698,1,1,9.27322387730847e-32,5.24084131002583e-30,NA
"MYR1","LXN",-1.22631989024784,0.918,0.978,1.05051156012547e-31,5.91999488667256e-30,NA
"MYR1","ACOT7",-0.78951513644068,0.439,0.865,1.39635457963287e-31,7.84639245306023e-30,-0.581967136961997
"MYR1","ACOT7",-0.78951513644068,0.439,0.865,1.39635457963287e-31,7.84639245306023e-30,-0.581967136961997
"MYR1","SVIP",-0.880295062787143,0.515,0.9,1.48664069144217e-31,8.32986017139212e-30,NA
"MYR1","RNF19B",-0.789041681847724,0.127,0.568,2.72103753858765e-31,1.52029251194423e-29,-0.867297462513886
"MYR1","SNAP25-AS1",-0.915405389566599,0.014,0.367,3.24673664364203e-31,1.80885659995636e-29,NA
"MYR1","USP31",-0.685787240827557,0.155,0.616,3.35149922041423e-31,1.86193346208339e-29,-1.55254102302878
"MYR1","CEP83",-0.761664636832065,0.211,0.677,3.79846736907211e-31,2.10428654166308e-29,NA
"MYR1","CYR61",1.07196973980648,0.986,0.904,4.62459786673135e-31,2.55473207787235e-29,NA
"MYR1","FOXO1",-1.14074640445092,0.31,0.721,4.81433637716217e-31,2.64843059298381e-29,-1.82666839711444
"MYR1","B2M",-0.392447120132594,1,1,4.82122136400602e-31,2.64843059298381e-29,NA
"MYR1","LMNB1",-0.624976889748176,0.056,0.463,5.108266378546e-31,2.7982740768063e-29,-2.41451316889296
"MYR1","AC009041.2",-0.745897487629455,0.048,0.437,6.44512171428926e-31,3.52075994258849e-29,NA
"MYR1","MSH2",-0.809005211813063,0.279,0.725,7.34030798108438e-31,3.99863277269572e-29,-2.62051617384414
"MYR1","RPS27",0.355753590550795,1,1,7.98514285224903e-31,4.33785696607911e-29,NA
"MYR1","HNRNPC",-0.613471655981199,0.992,1,1.02825866489378e-30,5.57049189978783e-29,NA
"MYR1","NFKB1",-1.07818854366337,0.479,0.852,1.03985080175124e-30,5.61777247194035e-29,NA
"MYR1","HUNK",-0.876762109788197,0.175,0.616,1.05105969598262e-30,5.66272848843822e-29,-2.39485961734121
"MYR1","PARP1",-0.827439893013425,0.541,0.908,1.15703968225891e-30,6.21663156404919e-29,-1.37851162325373
"MYR1","ARNTL2-AS1",-0.588568604418286,0.031,0.402,1.25888340558215e-30,6.74534493630371e-29,NA
"MYR1","TMEM54",-0.857719899216653,0.634,0.93,1.56539245326403e-30,8.36482599481224e-29,NA
"MYR1","MIR155HG",-0.914541454648304,0.076,0.476,1.58400558317146e-30,8.44128627488465e-29,-2.30995545322129
"MYR1","CAV1",-0.958592534425144,0.997,1,1.67041606065206e-30,8.87765023453865e-29,NA
"MYR1","AC097059.1",-0.636375880751017,0.034,0.406,1.87641825789283e-30,9.9455239069017e-29,NA
"MYR1","IFITM3",0.585765365550037,1,1,2.00531177716947e-30,1.06000456231996e-28,NA
"MYR1","DCTN2",0.736604616949018,0.941,0.786,2.44115594020776e-30,1.28692228880146e-28,0.712992768484177
"MYR1","APEX1",-0.636849866805675,0.963,1,2.48876006489274e-30,1.30850063358208e-28,-0.609812584961624
"MYR1","APEX1",-0.636849866805675,0.963,1,2.48876006489274e-30,1.30850063358208e-28,-0.609812584961624
"MYR1","POLR3K",-0.816503373932788,0.459,0.838,2.52136409227778e-30,1.32209816079304e-28,-1.33942730588534
"MYR1","C15orf53",1.1506249298891,0.69,0.245,2.63060389481539e-30,1.37570061283266e-28,NA
"MYR1","FBN1",0.852220456875096,0.997,0.939,2.77536493548323e-30,1.44754472738728e-28,NA
"MYR1","CASK",-1.03698326875312,0.628,0.913,3.1876207273662e-30,1.65815464414797e-28,NA
"MYR1","CCNE1",-0.684001726935183,0.082,0.485,3.21248787004535e-30,1.6666693021021e-28,-3.53352723614981
"MYR1","PLEKHA5",1.10011572736053,0.876,0.546,3.82918568565465e-30,1.9813762659993e-28,NA
"MYR1","ZNF788P",-0.636119203310245,0.101,0.524,4.15721976805997e-30,2.14545360187958e-28,NA
"MYR1","LMNTD1",-0.933755211266439,0.02,0.371,4.81953239261407e-30,2.48073096460773e-28,NA
"MYR1","COPRS",-0.690574380858669,0.946,0.996,5.30608594396458e-30,2.72402228919082e-28,NA
"MYR1","STRIP2",-0.50546614955978,0.003,0.328,6.30485331193844e-30,3.2283153603244e-28,-2.19068356160911
"MYR1","NT5E",-0.965473156707933,0.386,0.795,6.87965666591846e-30,3.51346215821164e-28,NA
"MYR1","NINJ1",-0.855995817121468,0.541,0.895,9.13283900050888e-30,4.65205469192155e-28,NA
"MYR1","MEIS1",-1.06736634391913,0.594,0.904,9.38969667342894e-30,4.77050107416101e-28,NA
"MYR1","RPP25",-0.776175888395198,0.115,0.533,9.76317543006364e-30,4.9474323865369e-28,-3.71294871304767
"MYR1","GPATCH4",-0.77289735828448,0.332,0.786,1.03056563305157e-29,5.20887181179753e-28,NA
"MYR1","WWC1",-0.592057157849192,0.02,0.367,1.09292977748104e-29,5.50988325608756e-28,NA
"MYR1","CD83",-0.562683096138238,0.014,0.354,1.16561893990172e-29,5.86127000779813e-28,-1.9343069453244
"MYR1","ZEB2",-0.985998137908113,0.794,0.961,1.19542485413908e-29,5.99577412136099e-28,NA
"MYR1","ODC1",-0.77013410885604,0.961,0.987,1.23650961215378e-29,6.18601785814993e-28,-1.14819392746059
"MYR1","CNN2",0.827599826598247,0.851,0.555,1.32146047628963e-29,6.59418865153078e-28,NA
"MYR1","XRCC5",-0.612473353049781,0.983,1,1.43246272277462e-29,7.12995595338404e-28,NA
"MYR1","FANCL",-0.772595650204171,0.304,0.742,1.57968601669445e-29,7.84284113250504e-28,NA
"MYR1","CSRP2",-0.820414262796175,0.992,1,1.60760503809801e-29,7.961298586399e-28,-0.790991475848717
"MYR1","ANXA4",0.737285193682877,0.98,0.83,1.79889217764625e-29,8.88616486040823e-28,NA
"MYR1","USP1",-0.833705704290645,0.448,0.847,2.02377172579786e-29,9.97190636045776e-28,NA
"MYR1","EIF1AX",-0.579433432914829,0.983,1,2.07879021391879e-29,1.02173320514189e-27,NA
"MYR1","PTMS",-0.508857159436826,1,1,2.21908979298156e-29,1.08796424825403e-27,NA
"MYR1","PFDN2",-0.571864661590948,0.997,1,2.32755526873693e-29,1.13829641833416e-27,NA
"MYR1","POLE2",-0.650001350852677,0.138,0.563,2.45801093519754e-29,1.19910578234226e-27,-3.27922364393312
"MYR1","EGR4",-0.672108398532445,0.003,0.323,2.85438223490714e-29,1.38901464041598e-27,-2.95174483139278
"MYR1","NFE2L3",-0.768082063212078,0.135,0.559,2.86641441028085e-29,1.39141715346579e-27,NA
"MYR1","SERF2",0.337019933125451,1,1,3.12297787048782e-29,1.51221528439844e-27,NA
"MYR1","DDX21",-0.698006555505996,0.87,0.978,3.18010321531441e-29,1.53608384619534e-27,NA
"MYR1","UBE2S",-0.7429648848724,0.769,0.952,3.20356069134605e-29,1.54361249921345e-27,-1.15477732173359
"MYR1","CISD1",-0.715701099959923,0.969,0.996,3.44240560209308e-29,1.65463275153548e-27,NA
"MYR1","DONSON",-0.694399175438302,0.22,0.659,4.0778148863156e-29,1.95525740184683e-27,-2.38246963682241
"MYR1","CCT2",-0.634461350804916,0.938,0.996,5.35555022746643e-29,2.56165111002059e-27,-0.76626886227212
"MYR1","MYB",-0.674624877710046,0.039,0.402,5.47925889490735e-29,2.61444637927076e-27,NA
"MYR1","UQCC2",-0.61018653710053,0.963,1,5.69606943094793e-29,2.71130139830873e-27,NA
"MYR1","TRIM16L",1.01636325759244,0.71,0.288,7.16173606427013e-29,3.40069748078454e-27,NA
"MYR1","ZNF267",-0.753152908717563,0.214,0.651,8.10460688764632e-29,3.83911704525681e-27,NA
"MYR1","CENPU",-0.725812607543195,0.065,0.454,8.93081764415263e-29,4.22029553781873e-27,NA
"MYR1","ERICH1",-1.36943702046131,0.603,0.869,9.19215279865447e-29,4.33334876284646e-27,NA
"MYR1","TMEM59",0.512478675269341,1,1,9.91495241533399e-29,4.66288085892362e-27,NA
"MYR1","RBL1",-0.657878033293644,0.096,0.498,1.02885283872804e-28,4.82699354552528e-27,NA
"MYR1","FLOT1",0.866537113317991,0.839,0.576,1.16564153518588e-28,5.45570313759674e-27,NA
"MYR1","ATF3",-0.780495513180201,0.203,0.642,1.36564171502643e-28,6.37657135080554e-27,NA
"MYR1","ATP5MC3",-0.443891225666362,1,1,1.39161287195517e-28,6.48240380805533e-27,NA
"MYR1","CYTOR",0.789336123140193,0.992,0.921,1.41525427453044e-28,6.57690795682856e-27,NA
"MYR1","TCEAL9",-0.62631456601692,1,1,1.69025811156911e-28,7.83632430874273e-27,NA
"MYR1","RPLP0",-0.304285843567301,1,1,1.92080060570908e-28,8.88415582041528e-27,NA
"MYR1","TM7SF2",-1.26697338781757,0.22,0.616,2.06763231248409e-28,9.54078524238246e-27,NA
"MYR1","HSP90AB1",-0.446620562366378,1,1,2.13789039863064e-28,9.84182361679473e-27,NA
"MYR1","C11orf96",-0.942811546907251,0.132,0.541,2.41947168863067e-28,1.11120045165658e-26,NA
"MYR1","DCAF13",-0.651068645172431,0.783,0.978,2.79720151851282e-28,1.2816803499896e-26,NA
"MYR1","ALKBH7",0.748707268967707,0.958,0.76,2.89958373379175e-28,1.32549502572005e-26,NA
"MYR1","CHCHD10",0.99439222988781,0.876,0.598,2.95420747989801e-28,1.34732471833209e-26,NA
"MYR1","METTL1",-0.686020894571835,0.282,0.712,3.85597505880014e-28,1.75451338464338e-26,NA
"MYR1","GART",-0.719604018021075,0.338,0.764,3.87788532702026e-28,1.76039835991191e-26,NA
"MYR1","ALDH1A2",-1.15835469426223,0.115,0.524,3.93824150135744e-28,1.78366868552242e-26,NA
"MYR1","TIMM8A",-0.782092851777235,0.282,0.712,3.98300583126959e-28,1.79978634463198e-26,-0.772822516098175
"MYR1","TCIM",-0.811259703562098,0.687,0.978,4.18267705196322e-28,1.88566619921956e-26,NA
"MYR1","BHLHE41",-0.789545509287573,0.155,0.576,4.73053185907674e-28,2.12776285065032e-26,-2.50695998871988
"MYR1","FBLN5",0.826960192342197,0.961,0.777,5.640982860966e-28,2.53147173653099e-26,NA
"MYR1","COL5A1",0.773032587758441,0.989,0.891,6.9752074264339e-28,3.12307746209578e-26,NA
"MYR1","MYO19",-0.711793878956506,0.206,0.651,7.18953713098379e-28,3.21170871698686e-26,-2.38508427717722
"MYR1","NDUFS5",-0.398895266465977,1,1,7.71837789075256e-28,3.44011610944428e-26,NA
"MYR1","COL24A1",0.958115623619934,0.535,0.096,8.06386344339201e-28,3.58595070268392e-26,NA
"MYR1","RPL22L1",-0.832480524338236,0.946,0.996,8.29868936964884e-28,3.68202708661048e-26,NA
"MYR1","HAX1",0.646771152755995,0.994,0.965,8.32456688145167e-28,3.68517113119975e-26,NA
"MYR1","EGR3",-0.538304715120577,0.017,0.345,8.39534025942394e-28,3.70813103215232e-26,-1.37135641359971
"MYR1","B4GALNT1",-0.548407161506626,0.039,0.393,8.67887662365292e-28,3.82475167340354e-26,-2.23029761942179
"MYR1","KIAA1217",-0.79037228332105,0.124,0.528,8.95312935052467e-28,3.93676725769371e-26,NA
"MYR1","RND3",0.958242690180448,0.972,0.808,9.76282425623544e-28,4.28319343375913e-26,NA
"MYR1","NUDT8",-0.976709682907552,0.42,0.808,1.0537461045455e-27,4.6127265304111e-26,-1.04593628416686
"MYR1","CGAS",-0.635862015495875,0.158,0.59,1.08933588614528e-27,4.75789890048887e-26,NA
"MYR1","NOLC1",-0.752894466319838,0.211,0.624,1.40590735451749e-27,6.12694425098723e-26,-1.07752550917303
"MYR1","COX17",-0.698534065630866,0.952,0.978,1.46585268963166e-27,6.37402152912782e-26,NA
"MYR1","PGLS",0.61607055855149,1,0.991,1.49448768326285e-27,6.4841588399265e-26,NA
"MYR1","LY96",-1.41203573256214,0.651,0.852,1.52549694277033e-27,6.60408842045672e-26,NA
"MYR1","IL32",-1.050323941181,0.738,0.948,1.60442202863844e-27,6.93046704925738e-26,NA
"MYR1","MKX",0.970324367513374,0.949,0.703,1.61789842462137e-27,6.97332000115377e-26,NA
"MYR1","HCFC1R1",0.691140857818876,0.992,0.974,1.64419134876688e-27,7.07110450453231e-26,NA
"MYR1","LMNA",0.702241867329037,0.997,0.996,1.65673802948197e-27,7.10947253745532e-26,NA
"MYR1","TOMM5",-0.734721484543051,0.566,0.904,1.68414172059118e-27,7.21128892631302e-26,NA
"MYR1","ANXA2",0.411702545192252,1,1,1.98859299292047e-27,8.49636104230138e-26,NA
"MYR1","CNOT9",-0.715091042971911,0.315,0.738,2.35881351675613e-27,1.00562373645879e-25,NA
"MYR1","KRT8",1.0396535857128,0.842,0.546,2.39994110712204e-27,1.02093807053732e-25,NA
"MYR1","PRSS23",0.952045729449255,0.98,0.913,2.5067156495739e-27,1.06405196112108e-25,NA
"MYR1","CCDC167",-0.803951894239454,0.594,0.904,2.6151805559785e-27,1.10769559143185e-25,NA
"MYR1","AC022523.1",-0.567437540877611,0.023,0.349,2.63460192335723e-27,1.11351677411549e-25,NA
"MYR1","DERA",-0.66936426872216,0.854,0.969,2.77608293005118e-27,1.17079058798352e-25,NA
"MYR1","GMNN",-0.798892187392034,0.217,0.633,2.97016343126976e-27,1.24995440022814e-25,-2.19714647017734
"MYR1","NNMT",0.623861150252191,1,1,2.9788982438623e-27,1.25094589850928e-25,1.20901038302489
"MYR1","CXCL14",-1.36943702046131,0.068,0.428,3.06349985130668e-27,1.28372426461485e-25,NA
"MYR1","ZNF367",-0.60849256336066,0.025,0.354,3.91841766782588e-27,1.63846671393888e-25,-3.92232063617812
"MYR1","PRMT3",-0.805216946799791,0.327,0.734,4.05237947140942e-27,1.69087688965554e-25,NA
"MYR1","CKLF",-0.789483882553895,0.797,0.961,4.26806003309088e-27,1.77708970931943e-25,-0.687266125041993
"MYR1","CKLF",-0.789483882553895,0.797,0.961,4.26806003309088e-27,1.77708970931943e-25,-0.687266125041993
"MYR1","KCNK2",-0.951446203793115,0.239,0.659,4.37210119076045e-27,1.81655246720346e-25,-1.163251787078
"MYR1","KCNK2",-0.951446203793115,0.239,0.659,4.37210119076045e-27,1.81655246720346e-25,-1.163251787078
